1,DEL,218
1,DEL,164
1,DEL,100
1,DEL,262
1,DEL,440
1,DEL,8060
1,DEL,6328
1,DEL,509
1,DEL,824
1,DEL,109
1,DEL,169
1,DEL,465
1,DEL,398
1,DEL,4493
1,DEL,2166
1,DEL,497
1,DEL,507
1,DEL,424
1,DEL,205
1,DEL,288
1,DEL,1688
1,DEL,704
1,DEL,184
1,DEL,287
1,DEL,6465
1,DEL,265
1,DEL,145
1,DEL,945
1,DEL,6461
1,DEL,155
1,DEL,567
1,DEL,532
1,DEL,3062
1,DEL,182
1,DEL,535
1,DEL,107
1,DEL,411
1,DEL,12564
1,DEL,3062
1,DEL,400
1,DEL,2508
1,DEL,107
1,DEL,1393
1,DEL,227
1,DEL,495
1,DEL,606
1,DEL,320
1,DEL,1358
1,DEL,5678
1,DEL,5167
1,DEL,2913
1,DEL,1078
1,DEL,811
1,DEL,6505
1,DEL,6163
1,DEL,5217
1,DEL,518
1,DEL,114
1,DEL,497
1,DEL,182
1,DEL,1019
1,DEL,439
1,DEL,2149
1,DEL,7233
1,DEL,3137
1,DEL,137
1,DEL,102
1,DEL,7100
1,DEL,5276
1,DEL,189
1,DEL,214
1,DEL,1985
1,DEL,184
1,DEL,213
1,DEL,245
1,DEL,465
1,DEL,159
1,DEL,6518
1,DEL,103
1,DEL,218
1,DEL,6851
1,DEL,214
1,DEL,309
1,DEL,9058
1,DEL,6463
1,DEL,125
1,DEL,697
1,DEL,178
1,DEL,184
1,DEL,205
1,DEL,104
1,DEL,6485
1,DEL,1789
1,DEL,147
1,DEL,138
1,DEL,627
1,DEL,818
1,DEL,307
1,DEL,465
1,DEL,155
1,DEL,229
1,DEL,947
1,DEL,166
1,DEL,377
1,DEL,194
1,DEL,762
1,DEL,507
1,DEL,216
1,DEL,199
1,DEL,399
1,DEL,2273
1,DEL,160
1,DEL,271
1,DEL,226
1,DEL,136
1,DEL,336
1,DEL,123
1,DEL,217
1,DEL,133
1,DEL,201
1,DEL,185
1,DEL,112
1,DEL,1974
1,DEL,199
1,DEL,127
1,DEL,341
1,DEL,436
1,DEL,226
1,DEL,305
1,DEL,257
1,DEL,363
1,DEL,221
1,DEL,671
1,DEL,148
1,DEL,297
1,DEL,211
1,DEL,217
1,DEL,103
1,DEL,126
1,DEL,177
1,DEL,353
1,DEL,227
1,DEL,146
1,DEL,218
1,DEL,562
1,DEL,223
1,DEL,129
1,DEL,542
1,DEL,6652
1,DEL,132
1,DEL,440
1,DEL,470
1,DEL,210
1,DEL,6809
1,DEL,1264
1,DEL,354
1,DEL,196
1,DEL,347
1,DEL,3537
1,DEL,177
1,DEL,7089
1,DEL,202
1,DEL,318
1,DEL,6272
1,DEL,274
1,DEL,410
1,DEL,1892
1,DEL,1204
1,DEL,1976
1,DEL,6743
1,DEL,213
1,DEL,570
1,DEL,293
1,DEL,143
1,DEL,3317
1,DEL,238
1,DEL,584
1,DEL,396
1,DEL,365
1,DEL,506
1,DEL,201
1,DEL,101
1,DEL,106
1,DEL,786
1,DEL,7087
1,DEL,168
1,DEL,392
1,DEL,132
1,DEL,443
1,DEL,111
1,DEL,251
1,DEL,234
1,DEL,7014
1,DEL,455
1,DEL,149
1,DEL,5172
1,DEL,566
1,DEL,312
1,DEL,5169
1,DEL,807
1,DEL,177
1,DEL,315
1,DEL,104
1,DEL,1801
1,DEL,243
1,DEL,180
1,DEL,193
1,DEL,185
1,DEL,127
1,DEL,1776
1,DEL,204
1,DEL,489
1,DEL,207
1,DEL,245
1,DEL,142
1,DEL,115
1,DEL,2366
1,DEL,224
1,DEL,349
1,DEL,280
1,DEL,163
1,DEL,2269
1,DEL,268
1,DEL,222
1,DEL,6340
1,DEL,1351
1,DEL,6601
1,DEL,856
1,DEL,202
1,DEL,1244
1,DEL,423
1,DEL,6306
1,DEL,807
1,DEL,6602
1,DEL,210
1,DEL,4849
1,DEL,276
1,DEL,243
1,DEL,2172
1,DEL,180
1,DEL,6514
1,DEL,932
1,DEL,180
1,DEL,321
1,DEL,199
1,DEL,2167
1,DEL,3901
1,DEL,6458
1,DEL,7111
1,DEL,7135
1,DEL,1227
1,DEL,584
1,DEL,7584
1,DEL,210
1,DEL,109
1,DEL,426
1,DEL,208
1,DEL,503
1,DEL,2350
1,DEL,502
1,DEL,176
1,DEL,192
1,DEL,203
1,DEL,143
1,DEL,209
1,DEL,208
1,DEL,8674
1,DEL,280
1,DEL,522
1,DEL,186
1,DEL,205
1,DEL,764
1,DEL,477
1,DEL,185
1,DEL,416
1,DEL,2799
1,DEL,487
1,DEL,3027
1,DEL,514
1,DEL,7247
1,DEL,226
1,DEL,545
1,DEL,196
1,DEL,150
1,DEL,206
1,DEL,792
1,DEL,198
1,DEL,229
1,DEL,261
1,DEL,219
1,DEL,1085
1,DEL,214
1,DEL,193
1,DEL,4060
1,DEL,231
1,DEL,123
1,DEL,189
1,DEL,207
1,DEL,205
1,DEL,103
1,DEL,6426
1,DEL,1073
1,DEL,6379
1,DEL,275
1,DEL,500
1,DEL,118
1,DEL,6548
1,DEL,528
1,DEL,423
1,DEL,6809
1,DEL,212
1,DEL,788
1,DEL,216
1,DEL,323
1,DEL,152
1,DEL,162
1,DEL,6313
1,DEL,6426
1,DEL,3000
1,DEL,468
1,DEL,591
1,DEL,180
1,DEL,1418
1,DEL,203
1,DEL,292
1,DEL,646
1,DEL,190
1,DEL,803
1,DEL,970
1,DEL,3141
1,DEL,6927
1,DEL,6297
1,DEL,1272
1,DEL,6185
1,DEL,3583
1,DEL,1058
1,DEL,7246
1,DEL,6240
1,DEL,433
1,DEL,937
1,DEL,260
1,DEL,219
1,DEL,7115
1,DEL,100
1,DEL,235
1,DEL,187
1,DEL,196
1,DEL,138
1,DEL,6203
1,DEL,686
1,DEL,244
1,DEL,344
1,DEL,1056
1,DEL,10906
1,DEL,6291
1,DEL,1857
1,DEL,2515
1,DEL,189
1,DEL,1792
1,DEL,1426
1,DEL,2765
1,DEL,959
1,DEL,4992
1,DEL,6504
1,DEL,193
1,DEL,201
1,DEL,942
1,DEL,3141
1,DEL,6410
1,DEL,276
1,DEL,430
1,DEL,244
1,DEL,5735
1,DEL,588
1,DEL,201
1,DEL,2330
1,DEL,13521
1,DEL,1866
1,DEL,331
1,DEL,6594
1,DEL,1694
1,DEL,6438
1,DEL,180
1,DEL,1185
1,DEL,159
1,DEL,246
1,DEL,159
1,DEL,3038
1,DEL,6485
1,DEL,515
1,DEL,405
1,DEL,265
1,DEL,197
1,DEL,128
1,DEL,201
1,DEL,330
1,DEL,3985
1,DEL,6398
1,DEL,6679
1,DEL,146
1,DEL,468
1,DEL,965
1,DEL,1338
1,DEL,102
1,DEL,424
1,DEL,6764
1,DEL,178
1,DEL,6473
1,DEL,545
1,DEL,600
1,DEL,148
1,DEL,148
1,DEL,323
1,DEL,218
1,DEL,112
1,DEL,152
1,DEL,171
1,DEL,147
1,DEL,249
1,DEL,464
1,DEL,391
1,DEL,104
1,DEL,3031
1,DEL,203
1,DEL,210
1,DEL,327
1,DEL,3060
1,DEL,230
1,DEL,967
1,DEL,106
1,DEL,1891
1,DEL,421
1,DEL,8982
1,DEL,726
1,DEL,892
1,DEL,237
1,DEL,7088
1,DEL,2109
1,DEL,186
1,DEL,1909
1,DEL,503
1,DEL,431
2,DEL,167
2,DEL,431
2,DEL,196
2,DEL,168
2,DEL,378
2,DEL,367
2,DEL,208
2,DEL,512
2,DEL,7038
2,DEL,156
2,DEL,7112
2,DEL,194
2,DEL,556
2,DEL,123
2,DEL,348
2,DEL,114
2,DEL,5286
2,DEL,5260
2,DEL,211
2,DEL,266
2,DEL,341
2,DEL,446
2,DEL,355
2,DEL,218
2,DEL,212
2,DEL,174
2,DEL,198
2,DEL,209
2,DEL,205
2,DEL,214
2,DEL,261
2,DEL,213
2,DEL,221
2,DEL,254
2,DEL,576
2,DEL,237
2,DEL,156
2,DEL,114
2,DEL,309
2,DEL,120
2,DEL,177
2,DEL,286
2,DEL,196
2,DEL,332
2,DEL,370
2,DEL,204
2,DEL,205
2,DEL,7170
2,DEL,400
2,DEL,200
2,DEL,124
2,DEL,120
2,DEL,935
2,DEL,785
2,DEL,120
2,DEL,113
2,DEL,5244
2,DEL,7129
2,DEL,1962
2,DEL,6268
2,DEL,7162
2,DEL,591
2,DEL,864
2,DEL,6740
2,DEL,209
2,DEL,4846
2,DEL,500
2,DEL,269
2,DEL,183
2,DEL,140
2,DEL,2029
2,DEL,202
2,DEL,198
2,DEL,6595
2,DEL,112
2,DEL,219
2,DEL,187
2,DEL,134
2,DEL,3792
2,DEL,217
2,DEL,247
2,DEL,2003
2,DEL,429
2,DEL,464
2,DEL,7421
2,DEL,424
2,DEL,492
2,DEL,579
2,DEL,461
2,DEL,4307
2,DEL,5769
2,DEL,6478
2,DEL,7080
2,DEL,7025
2,DEL,224
2,DEL,299
2,DEL,200
2,DEL,1023
2,DEL,177
2,DEL,6295
2,DEL,768
2,DEL,189
2,DEL,6464
2,DEL,426
2,DEL,383
2,DEL,2000
2,DEL,1020
2,DEL,430
2,DEL,966
2,DEL,6541
2,DEL,350
2,DEL,511
2,DEL,184
2,DEL,102
2,DEL,5219
2,DEL,1885
2,DEL,7125
2,DEL,116
2,DEL,207
2,DEL,214
2,DEL,258
2,DEL,237
2,DEL,6728
2,DEL,441
2,DEL,6519
2,DEL,301
2,DEL,7116
2,DEL,384
2,DEL,191
2,DEL,2758
2,DEL,1256
2,DEL,561
2,DEL,939
2,DEL,14000
2,DEL,1697
2,DEL,133
2,DEL,227
2,DEL,7085
2,DEL,166
2,DEL,332
2,DEL,3114
2,DEL,668
2,DEL,1039
2,DEL,414
2,DEL,152
2,DEL,161
2,DEL,197
2,DEL,357
2,DEL,193
2,DEL,202
2,DEL,184
2,DEL,3000
2,DEL,175
2,DEL,300
2,DEL,336
2,DEL,442
2,DEL,784
2,DEL,225
2,DEL,247
2,DEL,2434
2,DEL,6588
2,DEL,217
2,DEL,4217
2,DEL,258
2,DEL,1089
2,DEL,6458
2,DEL,5117
2,DEL,7102
2,DEL,5715
2,DEL,102
2,DEL,275
2,DEL,382
2,DEL,289
2,DEL,166
2,DEL,6551
2,DEL,6533
2,DEL,2489
2,DEL,934
2,DEL,191
2,DEL,200
2,DEL,124
2,DEL,134
2,DEL,2979
2,DEL,1969
2,DEL,548
2,DEL,1525
2,DEL,2247
2,DEL,1886
2,DEL,201
2,DEL,439
2,DEL,200
2,DEL,138
2,DEL,339
2,DEL,214
2,DEL,110
2,DEL,408
2,DEL,184
2,DEL,204
2,DEL,212
2,DEL,201
2,DEL,210
2,DEL,359
2,DEL,441
2,DEL,1312
2,DEL,160
2,DEL,7082
2,DEL,218
2,DEL,520
2,DEL,4634
2,DEL,436
2,DEL,466
2,DEL,478
2,DEL,1666
2,DEL,5352
2,DEL,278
2,DEL,201
2,DEL,10530
2,DEL,1888
2,DEL,908
2,DEL,1213
2,DEL,773
2,DEL,157
2,DEL,1888
2,DEL,3405
2,DEL,1222
2,DEL,6985
2,DEL,4607
2,DEL,6321
2,DEL,7142
2,DEL,9394
2,DEL,6463
2,DEL,346
2,DEL,6585
2,DEL,104
2,DEL,6251
2,DEL,232
2,DEL,296
2,DEL,6660
2,DEL,241
2,DEL,1899
2,DEL,2616
2,DEL,521
2,DEL,6902
2,DEL,5274
2,DEL,119
2,DEL,535
2,DEL,496
2,DEL,391
2,DEL,151
2,DEL,607
2,DEL,2432
2,DEL,1286
2,DEL,453
2,DEL,6000
2,DEL,3105
2,DEL,2434
2,DEL,254
2,DEL,5045
2,DEL,578
2,DEL,256
2,DEL,351
2,DEL,331
2,DEL,6828
2,DEL,337
2,DEL,276
2,DEL,146
2,DEL,5244
2,DEL,1186
2,DEL,200
2,DEL,614
2,DEL,481
2,DEL,4439
2,DEL,1546
2,DEL,4860
2,DEL,929
2,DEL,6456
2,DEL,7119
2,DEL,6366
2,DEL,6789
2,DEL,150
2,DEL,122
2,DEL,144
2,DEL,620
2,DEL,201
2,DEL,2827
2,DEL,303
2,DEL,162
2,DEL,397
2,DEL,853
2,DEL,208
2,DEL,217
2,DEL,1868
2,DEL,209
2,DEL,328
2,DEL,260
2,DEL,7079
2,DEL,132
2,DEL,881
2,DEL,823
2,DEL,135
2,DEL,189
2,DEL,1103
2,DEL,214
2,DEL,153
2,DEL,104
2,DEL,3039
2,DEL,111
2,DEL,247
2,DEL,235
2,DEL,214
2,DEL,443
2,DEL,250
2,DEL,108
2,DEL,211
2,DEL,683
2,DEL,137
2,DEL,337
2,DEL,2585
2,DEL,6597
2,DEL,761
2,DEL,686
2,DEL,2266
2,DEL,6543
2,DEL,142
2,DEL,6267
2,DEL,429
2,DEL,314
2,DEL,7046
2,DEL,914
2,DEL,341
2,DEL,6389
2,DEL,6000
2,DEL,359
2,DEL,6619
2,DEL,136
2,DEL,195
2,DEL,7051
2,DEL,6833
2,DEL,455
2,DEL,1188
2,DEL,6393
2,DEL,208
2,DEL,209
2,DEL,548
2,DEL,6867
2,DEL,489
2,DEL,385
2,DEL,472
2,DEL,206
2,DEL,1482
2,DEL,168
2,DEL,1885
2,DEL,5416
2,DEL,139
2,DEL,335
2,DEL,6442
2,DEL,206
2,DEL,4838
2,DEL,1888
2,DEL,6401
2,DEL,6989
2,DEL,7071
2,DEL,6329
2,DEL,1247
2,DEL,6473
2,DEL,479
2,DEL,390
2,DEL,503
2,DEL,177
2,DEL,6577
2,DEL,689
2,DEL,2464
2,DEL,193
2,DEL,300
2,DEL,125
2,DEL,2017
2,DEL,159
2,DEL,309
2,DEL,3191
2,DEL,2627
2,DEL,315
2,DEL,212
2,DEL,174
2,DEL,643
2,DEL,363
2,DEL,1063
2,DEL,173
2,DEL,187
2,DEL,786
2,DEL,3621
2,DEL,267
2,DEL,215
2,DEL,301
2,DEL,206
2,DEL,148
2,DEL,130
2,DEL,554
2,DEL,2593
2,DEL,177
2,DEL,1445
2,DEL,624
2,DEL,193
2,DEL,223
2,DEL,187
2,DEL,2115
2,DEL,281
2,DEL,201
2,DEL,220
2,DEL,463
2,DEL,232
2,DEL,176
2,DEL,203
2,DEL,154
2,DEL,180
2,DEL,677
2,DEL,127
2,DEL,232
2,DEL,197
2,DEL,225
2,DEL,182
2,DEL,244
2,DEL,206
2,DEL,216
2,DEL,197
2,DEL,228
2,DEL,209
2,DEL,130
2,DEL,244
2,DEL,187
2,DEL,419
2,DEL,217
2,DEL,143
2,DEL,204
2,DEL,100
2,DEL,210
2,DEL,218
2,DEL,392
2,DEL,169
2,DEL,103
2,DEL,210
2,DEL,151
2,DEL,279
2,DEL,1235
2,DEL,7095
2,DEL,210
2,DEL,2762
2,DEL,776
2,DEL,182
2,DEL,203
2,DEL,489
2,DEL,218
2,DEL,5484
2,DEL,203
2,DEL,7127
2,DEL,205
2,DEL,202
2,DEL,923
2,DEL,202
2,DEL,220
2,DEL,892
2,DEL,192
2,DEL,354
2,DEL,207
2,DEL,181
2,DEL,121
2,DEL,213
2,DEL,203
2,DEL,384
2,DEL,700
2,DEL,202
2,DEL,203
2,DEL,211
2,DEL,161
2,DEL,254
2,DEL,379
2,DEL,132
2,DEL,203
2,DEL,1893
2,DEL,361
2,DEL,201
2,DEL,207
2,DEL,147
2,DEL,714
2,DEL,425
2,DEL,136
2,DEL,153
2,DEL,1081
2,DEL,110
2,DEL,148
2,DEL,2248
2,DEL,1285
2,DEL,210
2,DEL,383
2,DEL,149
2,DEL,116
2,DEL,226
2,DEL,144
2,DEL,6582
2,DEL,451
2,DEL,1395
2,DEL,214
2,DEL,6885
2,DEL,235
2,DEL,1072
2,DEL,766
2,DEL,298
2,DEL,397
2,DEL,6432
2,DEL,120
2,DEL,6219
2,DEL,200
2,DEL,167
2,DEL,133
2,DEL,209
2,DEL,4438
2,DEL,2002
2,DEL,1263
2,DEL,6366
2,DEL,278
2,DEL,187
2,DEL,489
2,DEL,155
2,DEL,214
2,DEL,11656
2,DEL,1016
2,DEL,3551
2,DEL,654
2,DEL,785
2,DEL,129
2,DEL,179
2,DEL,211
2,DEL,737
2,DEL,255
2,DEL,842
2,DEL,210
2,DEL,147
2,DEL,6400
2,DEL,116
2,DEL,7110
2,DEL,204
2,DEL,196
2,DEL,629
2,DEL,221
2,DEL,682
2,DEL,216
2,DEL,194
2,DEL,562
2,DEL,248
2,DEL,897
2,DEL,232
2,DEL,1891
2,DEL,158
2,DEL,6920
2,DEL,175
2,DEL,217
2,DEL,641
2,DEL,152
2,DEL,207
2,DEL,428
2,DEL,6442
2,DEL,356
2,DEL,199
2,DEL,210
2,DEL,102
2,DEL,1893
2,DEL,153
2,DEL,218
2,DEL,3243
2,DEL,359
2,DEL,126
2,DEL,276
2,DEL,880
2,DEL,1289
2,DEL,3875
2,DEL,152
2,DEL,1859
2,DEL,1307
2,DEL,255
2,DEL,2942
2,DEL,197
2,DEL,142
2,DEL,448
2,DEL,273
2,DEL,532
2,DEL,630
2,DEL,208
2,DEL,551
2,DEL,1250
2,DEL,116
2,DEL,171
2,DEL,208
2,DEL,833
2,DEL,304
2,DEL,210
2,DEL,266
2,DEL,118
2,DEL,216
2,DEL,173
2,DEL,213
2,DEL,148
2,DEL,222
2,DEL,213
2,DEL,365
2,DEL,636
2,DEL,108
2,DEL,196
2,DEL,270
2,DEL,287
2,DEL,199
2,DEL,208
2,DEL,129
2,DEL,119
2,DEL,154
2,DEL,789
2,DEL,329
2,DEL,2291
2,DEL,184
2,DEL,151
2,DEL,458
2,DEL,986
2,DEL,199
2,DEL,205
2,DEL,279
2,DEL,4519
2,DEL,1946
2,DEL,218
2,DEL,1585
2,DEL,1780
2,DEL,205
2,DEL,2155
2,DEL,220
2,DEL,1086
2,DEL,520
2,DEL,259
2,DEL,554
2,DEL,1115
2,DEL,538
2,DEL,825
2,DEL,202
2,DEL,206
2,DEL,6652
2,DEL,506
2,DEL,149
2,DEL,275
2,DEL,255
2,DEL,547
2,DEL,178
2,DEL,192
2,DEL,1857
2,DEL,683
2,DEL,357
2,DEL,6204
2,DEL,141
2,DEL,390
2,DEL,262
2,DEL,434
2,DEL,629
2,DEL,430
2,DEL,1486
2,DEL,524
2,DEL,2838
2,DEL,6456
2,DEL,1215
2,DEL,436
2,DEL,6652
2,DEL,593
2,DEL,6389
2,DEL,230
2,DEL,4982
2,DEL,6215
2,DEL,2010
2,DEL,1735
2,DEL,2876
